,scene_id,sample_id,category_id,score,bbox
40,128.0,1.0,9.0,0.1066739559173584,"[723.8041381835938, 0.0, 42.69586181640625, 24.14049530029297]"
41,128.0,1.0,1.0,0.1049434244632721,"[98.1800308227539, 305.4112243652344, 668.3199462890625, 461.0887756347656]"
42,128.0,1.0,8.0,0.10437038540840149,"[0.0, 248.16111755371094, 267.4107666015625, 518.3388671875]"
43,128.0,1.0,7.0,0.10280320793390274,"[485.8108825683594, 394.30352783203125, 280.6891174316406, 372.19647216796875]"
44,128.0,1.0,6.0,0.10272635519504547,"[739.30615234375, 0.0, 27.19384765625, 18.4683780670166]"
45,128.0,1.0,3.0,0.10218886286020279,"[681.3722534179688, 628.5415649414062, 85.12774658203125, 137.95843505859375]"
46,128.0,1.0,7.0,0.10155873000621796,"[733.5765380859375, 721.6129150390625, 32.9234619140625, 44.8870849609375]"
47,128.0,1.0,4.0,0.09997817873954773,"[0.0, 0.0, 19.10834503173828, 21.497440338134766]"
48,128.0,1.0,9.0,0.09444010257720947,"[659.5792236328125, 0.0, 106.9207763671875, 51.99285888671875]"
49,128.0,1.0,9.0,0.0937194898724556,"[545.2816772460938, 0.0, 221.21832275390625, 90.94599914550781]"
50,128.0,1.0,2.0,0.09338480234146118,"[0.0, 702.501953125, 49.5391960144043, 63.998046875]"
51,128.0,1.0,8.0,0.09161671996116638,"[0.0, 724.1802978515625, 82.5391845703125, 42.3197021484375]"
52,128.0,1.0,4.0,0.09117645025253296,"[0.0, 0.0, 766.5, 312.6174621582031]"
53,128.0,1.0,8.0,0.08966171741485596,"[0.0, 724.7546997070312, 24.471290588378906, 41.74530029296875]"
54,128.0,1.0,3.0,0.08855126053094864,"[483.5964660644531, 150.1028594970703, 232.99288940429688, 486.976318359375]"
55,128.0,1.0,8.0,0.08809247612953186,"[0.0, 510.4682922363281, 128.07591247558594, 256.0317077636719]"
56,128.0,1.0,9.0,0.0858554020524025,"[683.5230102539062, 0.0, 82.97698974609375, 184.87660217285156]"
57,128.0,1.0,9.0,0.08476148545742035,"[746.906005859375, 0.0, 19.593994140625, 45.349849700927734]"
58,128.0,1.0,2.0,0.08286872506141663,"[0.0, 176.48428344726562, 490.44903564453125, 590.0157470703125]"
59,128.0,1.0,3.0,0.08251813799142838,"[204.89891052246094, 0.0, 308.84173583984375, 766.5]"
60,128.0,1.0,6.0,0.08192965388298035,"[585.9160766601562, 198.2673797607422, 180.58392333984375, 568.2326049804688]"
61,128.0,1.0,1.0,0.08167941868305206,"[484.2600402832031, 9.19222640991211, 282.2399597167969, 379.1084899902344]"
62,128.0,1.0,4.0,0.08131428807973862,"[0.0, 0.0, 12.354835510253906, 53.5944938659668]"
63,128.0,1.0,2.0,0.08079775422811508,"[0.0, 625.7994995117188, 101.58387756347656, 140.70050048828125]"
64,128.0,1.0,4.0,0.0801246166229248,"[0.0, 40.33831787109375, 484.4344482421875, 379.2111511230469]"
65,128.0,1.0,3.0,0.07931596040725708,"[745.1537475585938, 732.2435302734375, 21.34625244140625, 34.2564697265625]"
66,128.0,1.0,2.0,0.07794135808944702,"[600.6580810546875, 699.1558227539062, 165.8419189453125, 67.34417724609375]"
67,128.0,1.0,6.0,0.07683054357767105,"[0.0, 580.3477172851562, 255.33737182617188, 186.15228271484375]"
68,128.0,1.0,9.0,0.07674086093902588,"[722.6312255859375, 0.0, 43.8687744140625, 84.07938385009766]"
69,128.0,1.0,9.0,0.07615478336811066,"[0.0, 0.0, 655.8248901367188, 651.8946533203125]"
70,128.0,1.0,9.0,0.0759560838341713,"[349.2388000488281, 0.0, 417.2611999511719, 188.6962432861328]"
71,128.0,1.0,9.0,0.07578178495168686,"[700.1785278320312, 734.8838500976562, 66.32147216796875, 31.61614990234375]"
72,128.0,1.0,1.0,0.07559078931808472,"[0.0, 0.0, 34.475406646728516, 80.08562469482422]"
73,128.0,1.0,8.0,0.07514884322881699,"[0.0, 1.9712061882019043, 171.60250854492188, 46.30503463745117]"
74,128.0,1.0,4.0,0.07504041492938995,"[0.0, 0.0, 547.50537109375, 158.27659606933594]"
75,128.0,2.0,7.0,0.1181645318865776,"[631.3043212890625, 581.4483032226562, 135.1956787109375, 185.05169677734375]"
76,128.0,2.0,8.0,0.11540001630783081,"[0.0, 746.9136962890625, 32.945674896240234, 19.5863037109375]"
77,128.0,2.0,7.0,0.11430162191390991,"[708.360107421875, 674.2194213867188, 58.139892578125, 92.28057861328125]"
78,128.0,2.0,9.0,0.10705835372209549,"[723.8455810546875, 0.0, 42.6544189453125, 24.14809799194336]"
79,128.0,2.0,8.0,0.10376008599996567,"[0.0, 246.86875915527344, 265.4847412109375, 519.6312255859375]"
80,128.0,2.0,3.0,0.10324717313051224,"[681.9349365234375, 629.7400512695312, 84.5650634765625, 136.75994873046875]"
81,128.0,2.0,6.0,0.10310345888137817,"[739.2987670898438, 0.0, 27.20123291015625, 18.46428108215332]"
82,128.0,2.0,7.0,0.102604940533638,"[485.4679870605469, 391.629638671875, 281.0320129394531, 374.870361328125]"
83,128.0,2.0,1.0,0.10206545889377594,"[90.92591857910156, 309.25799560546875, 675.5740966796875, 457.24200439453125]"
84,128.0,2.0,7.0,0.10166321694850922,"[733.57177734375, 721.6203002929688, 32.92822265625, 44.87969970703125]"
85,128.0,2.0,4.0,0.09914270043373108,"[0.0, 0.0, 19.11371612548828, 21.50774574279785]"
86,128.0,2.0,9.0,0.09539511054754257,"[658.9677734375, 0.0, 107.5322265625, 51.86154556274414]"
87,128.0,2.0,4.0,0.09313170611858368,"[0.0, 0.0, 766.5, 425.0852966308594]"
88,128.0,2.0,9.0,0.09176325798034668,"[546.4547119140625, 0.0, 220.0452880859375, 90.94033813476562]"
89,128.0,2.0,2.0,0.09174567461013794,"[0.0, 702.6416015625, 49.36522674560547, 63.8583984375]"
90,128.0,2.0,8.0,0.09164749830961227,"[0.0, 724.0206298828125, 83.2969970703125, 42.4793701171875]"
91,128.0,2.0,8.0,0.08938349038362503,"[0.0, 511.02294921875, 128.45330810546875, 255.47705078125]"
92,128.0,2.0,8.0,0.08854889124631882,"[0.0, 724.8765869140625, 24.545333862304688, 41.6234130859375]"
93,128.0,2.0,3.0,0.08712295442819595,"[486.7812194824219, 140.7259063720703, 234.24020385742188, 494.33758544921875]"
94,128.0,2.0,9.0,0.0848451554775238,"[746.9107055664062, 0.0, 19.58929443359375, 45.33488082885742]"
95,128.0,2.0,9.0,0.08429275453090668,"[684.3544921875, 0.0, 82.1455078125, 183.18743896484375]"
96,128.0,2.0,2.0,0.08248255401849747,"[0.0, 180.41995239257812, 488.000244140625, 586.080078125]"
97,128.0,2.0,2.0,0.0823780745267868,"[0.0, 626.44580078125, 101.69155883789062, 140.05419921875]"
98,128.0,2.0,2.0,0.08234339952468872,"[0.0, 738.7862548828125, 63.140560150146484, 27.7137451171875]"
99,128.0,2.0,4.0,0.08179652690887451,"[0.0, 0.0, 12.150215148925781, 53.78123474121094]"
100,128.0,2.0,3.0,0.08172585815191269,"[203.08053588867188, 0.0, 310.0011901855469, 766.5]"
101,128.0,2.0,1.0,0.07997199147939682,"[485.3024597167969, 17.535816192626953, 281.1975402832031, 374.4091491699219]"
102,128.0,2.0,3.0,0.07945087552070618,"[745.150146484375, 732.236083984375, 21.349853515625, 34.263916015625]"
103,128.0,2.0,6.0,0.07855722308158875,"[587.5037841796875, 196.5714569091797, 178.9962158203125, 569.9285278320312]"
104,128.0,2.0,9.0,0.07842092216014862,"[722.6239013671875, 0.0, 43.8760986328125, 84.07843780517578]"
105,128.0,2.0,2.0,0.07785338908433914,"[600.7273559570312, 699.0064697265625, 165.77264404296875, 67.4935302734375]"
106,128.0,2.0,9.0,0.07572934776544571,"[700.2066040039062, 734.8856811523438, 66.29339599609375, 31.61431884765625]"
107,128.0,2.0,1.0,0.07528293877840042,"[628.7114868164062, 8.619827270507812, 137.78851318359375, 205.2992706298828]"
108,128.0,3.0,7.0,0.11656627058982849,"[630.7701416015625, 580.8414916992188, 135.7298583984375, 185.65850830078125]"
109,128.0,3.0,6.0,0.11520104110240936,"[0.0, 740.3480224609375, 34.89274978637695, 26.1519775390625]"
110,128.0,3.0,7.0,0.11422240734100342,"[708.3878173828125, 674.174560546875, 58.1121826171875, 92.325439453125]"
111,128.0,3.0,1.0,0.10781858116388321,"[86.99990844726562, 291.92559814453125, 677.2760009765625, 474.57440185546875]"
112,128.0,3.0,9.0,0.10713104158639908,"[723.8701782226562, 0.0, 42.62982177734375, 24.143606185913086]"
113,128.0,3.0,6.0,0.10280787944793701,"[739.312255859375, 0.0, 27.187744140625, 18.482887268066406]"
114,128.0,3.0,7.0,0.10262024402618408,"[487.51605224609375, 391.1420593261719, 278.98394775390625, 375.3579406738281]"
115,128.0,3.0,8.0,0.10260114073753357,"[0.0, 245.89303588867188, 265.1306457519531, 520.60693359375]"
116,128.0,3.0,7.0,0.10156616568565369,"[733.573974609375, 721.6121215820312, 32.926025390625, 44.88787841796875]"
117,128.0,3.0,3.0,0.10119874030351639,"[681.6207885742188, 629.8450317382812, 84.87921142578125, 136.65496826171875]"
118,128.0,3.0,4.0,0.09675220400094986,"[0.0, 0.0, 19.06859016418457, 21.467079162597656]"
119,128.0,3.0,9.0,0.0947200134396553,"[659.6953735351562, 0.0, 106.80462646484375, 52.000892639160156]"
120,128.0,3.0,9.0,0.09386759996414185,"[547.6566162109375, 0.0, 218.8433837890625, 91.36128234863281]"
121,128.0,3.0,8.0,0.09382433444261551,"[0.0, 723.8135986328125, 82.74481201171875, 42.6864013671875]"
122,128.0,3.0,4.0,0.09307032078504562,"[0.0, 0.0, 766.5, 316.295654296875]"
123,128.0,3.0,2.0,0.09147848188877106,"[0.0, 702.5443115234375, 49.543155670166016, 63.9556884765625]"
124,128.0,3.0,8.0,0.08950580656528473,"[0.0, 724.8029174804688, 24.53925132751465, 41.69708251953125]"
125,128.0,3.0,3.0,0.0892915353178978,"[482.0662841796875, 145.65103149414062, 233.80023193359375, 485.2807922363281]"
126,128.0,3.0,8.0,0.087430939078331,"[0.0, 512.4315185546875, 128.96339416503906, 254.0684814453125]"
127,128.0,3.0,9.0,0.08603117614984512,"[684.0062255859375, 0.0, 82.4937744140625, 184.10540771484375]"
128,128.0,3.0,9.0,0.08483873307704926,"[746.9089965820312, 0.0, 19.59100341796875, 45.33009338378906]"
129,128.0,3.0,4.0,0.08393847942352295,"[0.0, 38.06890869140625, 490.27838134765625, 378.9771423339844]"
130,128.0,3.0,1.0,0.08310937136411667,"[490.00189208984375, 7.563011169433594, 276.49810791015625, 381.93115234375]"
131,128.0,3.0,2.0,0.08273317664861679,"[0.0, 179.28570556640625, 491.83538818359375, 587.2142944335938]"
132,128.0,3.0,4.0,0.08160235732793808,"[0.0, 0.0, 12.433004379272461, 53.66120910644531]"
133,128.0,3.0,2.0,0.08088896423578262,"[0.0, 625.8480224609375, 101.4784927368164, 140.6519775390625]"
134,128.0,3.0,3.0,0.08058854937553406,"[203.20547485351562, 0.0, 314.9017028808594, 766.5]"
135,128.0,3.0,3.0,0.07943298667669296,"[745.156982421875, 732.2335815429688, 21.343017578125, 34.26641845703125]"
136,128.0,3.0,6.0,0.0783858522772789,"[588.4347534179688, 197.68231201171875, 178.06524658203125, 568.8176879882812]"
137,128.0,3.0,2.0,0.07804177701473236,"[600.595703125, 699.0230712890625, 165.904296875, 67.4769287109375]"
138,128.0,3.0,6.0,0.07712958008050919,"[0.0, 576.9342651367188, 257.7106018066406, 189.56573486328125]"
139,128.0,3.0,9.0,0.07704208791255951,"[722.64404296875, 0.0, 43.85595703125, 83.72360229492188]"
140,128.0,3.0,8.0,0.0763377696275711,"[0.0, 2.1270947456359863, 170.91578674316406, 46.38267517089844]"
141,128.0,3.0,9.0,0.0761587917804718,"[336.9286193847656, 0.0, 429.5713806152344, 188.04281616210938]"
142,128.0,3.0,9.0,0.07577748596668243,"[700.1944580078125, 734.8841552734375, 66.3055419921875, 31.6158447265625]"
143,128.0,3.0,9.0,0.07549521327018738,"[2.1855926513671875, 0.0, 667.5447998046875, 642.3193359375]"
144,128.0,4.0,7.0,0.11805647611618042,"[631.3258666992188, 581.4150390625, 135.17413330078125, 185.0849609375]"
145,128.0,4.0,8.0,0.11534316837787628,"[0.0, 746.9456787109375, 32.69575500488281, 19.5543212890625]"
146,128.0,4.0,7.0,0.11412309110164642,"[708.4818115234375, 674.3605346679688, 58.0181884765625, 92.13946533203125]"
147,128.0,4.0,9.0,0.10711521655321121,"[723.8157348632812, 0.0, 42.68426513671875, 24.132009506225586]"
148,128.0,4.0,8.0,0.10696423798799515,"[0.0, 242.7633819580078, 265.3839111328125, 523.7366333007812]"
149,128.0,4.0,1.0,0.10523416846990585,"[94.91336059570312, 304.1913757324219, 667.7288818359375, 462.3086242675781]"
150,128.0,4.0,6.0,0.10298936069011688,"[739.3117065429688, 0.0, 27.18829345703125, 18.48577880859375]"
151,128.0,4.0,3.0,0.10184120386838913,"[681.68115234375, 629.1322631835938, 84.81884765625, 137.36773681640625]"
152,128.0,4.0,7.0,0.10150546580553055,"[733.578857421875, 721.61865234375, 32.921142578125, 44.88134765625]"
153,128.0,4.0,7.0,0.10128705203533173,"[483.86663818359375, 391.07281494140625, 282.63336181640625, 375.42718505859375]"
154,128.0,4.0,4.0,0.09753262996673584,"[0.0, 0.0, 19.105567932128906, 21.485830307006836]"
155,128.0,4.0,9.0,0.0955301821231842,"[659.1581420898438, 0.0, 107.34185791015625, 52.012699127197266]"
156,128.0,4.0,9.0,0.09423001110553741,"[545.4401245117188, 0.0, 221.05987548828125, 91.4538345336914]"
157,128.0,4.0,2.0,0.09398426860570908,"[0.0, 702.6181640625, 49.53247833251953, 63.8818359375]"
158,128.0,4.0,8.0,0.09380512684583664,"[0.0, 510.7245788574219, 127.9053726196289, 255.77542114257812]"
159,128.0,4.0,4.0,0.09305217117071152,"[0.0, 0.0, 766.5, 428.8318176269531]"
160,128.0,4.0,8.0,0.09273988008499146,"[0.0, 724.2852172851562, 83.30213928222656, 42.21478271484375]"
161,128.0,4.0,8.0,0.08952795714139938,"[0.0, 724.9884643554688, 24.49485969543457, 41.51153564453125]"
162,128.0,4.0,9.0,0.08478713780641556,"[746.9082641601562, 0.0, 19.59173583984375, 45.337440490722656]"
163,128.0,4.0,3.0,0.08467325568199158,"[484.681396484375, 146.7113037109375, 230.62835693359375, 488.30303955078125]"
164,128.0,4.0,9.0,0.08439072966575623,"[683.9282836914062, 0.0, 82.57171630859375, 183.40367126464844]"
165,128.0,4.0,1.0,0.08280335366725922,"[491.3245544433594, 13.799457550048828, 275.1754455566406, 377.7655334472656]"
166,128.0,4.0,4.0,0.08268367499113083,"[0.0, 0.0, 12.676159858703613, 53.602779388427734]"
167,128.0,4.0,2.0,0.0819038525223732,"[0.0, 183.97283935546875, 494.5644226074219, 582.5271606445312]"
168,128.0,4.0,2.0,0.0801997259259224,"[0.0, 625.8969116210938, 101.48957061767578, 140.60308837890625]"
169,128.0,4.0,6.0,0.07979223877191544,"[586.6759643554688, 195.4178009033203, 179.82403564453125, 571.0822143554688]"
170,128.0,4.0,3.0,0.07929447293281555,"[745.1537475585938, 732.2391967773438, 21.34625244140625, 34.26080322265625]"
171,128.0,4.0,9.0,0.0780695378780365,"[722.8086547851562, 0.0, 43.69134521484375, 84.07343292236328]"
172,128.0,4.0,2.0,0.07790826261043549,"[600.5826416015625, 698.9682006835938, 165.9173583984375, 67.53179931640625]"
173,128.0,4.0,4.0,0.07717746496200562,"[0.0, 0.0, 550.270263671875, 155.1522216796875]"
174,128.0,4.0,9.0,0.07655215263366699,"[345.158203125, 0.0, 421.341796875, 187.57681274414062]"
175,128.0,4.0,6.0,0.07643763720989227,"[0.0, 581.3197631835938, 260.57647705078125, 185.18023681640625]"
176,128.0,4.0,8.0,0.07614428550004959,"[0.0, 2.0156822204589844, 170.4475555419922, 46.35493469238281]"
177,128.0,4.0,3.0,0.07588081061840057,"[204.65322875976562, 0.0, 312.9070129394531, 766.5]"
178,128.0,4.0,8.0,0.07580392807722092,"[718.8744506835938, 743.3284912109375, 47.62554931640625, 23.1715087890625]"
179,128.0,5.0,7.0,0.1173153668642044,"[631.2388305664062, 581.3208618164062, 135.26116943359375, 185.17913818359375]"
180,128.0,5.0,8.0,0.11526936292648315,"[0.0, 746.9862670898438, 32.79869842529297, 19.51373291015625]"
181,128.0,5.0,7.0,0.11473806202411652,"[708.3828735351562, 674.185791015625, 58.11712646484375, 92.314208984375]"
182,128.0,5.0,1.0,0.11192790418863297,"[85.18892669677734, 292.48040771484375, 678.9611206054688, 474.01959228515625]"
183,128.0,5.0,9.0,0.10701421648263931,"[723.86474609375, 0.0, 42.63525390625, 24.140649795532227]"
184,128.0,5.0,8.0,0.10629721730947495,"[0.0, 242.14051818847656, 265.0029602050781, 524.3594970703125]"
185,128.0,5.0,6.0,0.10270831733942032,"[739.307373046875, 0.0, 27.192626953125, 18.490333557128906]"
186,128.0,5.0,3.0,0.10190403461456299,"[681.3768310546875, 628.844970703125, 85.1231689453125, 137.655029296875]"
187,128.0,5.0,7.0,0.10148949921131134,"[733.5715942382812, 721.6119384765625, 32.92840576171875, 44.8880615234375]"
188,128.0,5.0,7.0,0.10091154277324677,"[486.6047058105469, 391.77667236328125, 279.8952941894531, 374.72332763671875]"
189,128.0,5.0,4.0,0.09654960036277771,"[0.0, 0.0, 19.185638427734375, 21.564462661743164]"
190,128.0,5.0,9.0,0.09435826539993286,"[659.3175048828125, 0.0, 107.1824951171875, 52.13705062866211]"
191,128.0,5.0,2.0,0.09371484816074371,"[0.0, 702.5908813476562, 49.45553207397461, 63.90911865234375]"
192,128.0,5.0,8.0,0.09311524778604507,"[0.0, 724.154541015625, 83.03897094726562, 42.345458984375]"
193,128.0,5.0,9.0,0.09244221448898315,"[544.7123413085938, 0.0, 221.78765869140625, 91.52941131591797]"
194,128.0,5.0,4.0,0.09210578352212906,"[0.0, 0.0, 766.5, 320.5963439941406]"
195,128.0,5.0,8.0,0.0910317450761795,"[0.0, 510.7896728515625, 128.17372131347656, 255.7103271484375]"
196,128.0,5.0,8.0,0.08962751179933548,"[0.0, 724.7828979492188, 24.450759887695312, 41.71710205078125]"
197,128.0,5.0,4.0,0.08596504479646683,"[0.0, 38.66115188598633, 484.4731750488281, 379.7855529785156]"
198,128.0,5.0,9.0,0.08470715582370758,"[746.904541015625, 0.0, 19.595458984375, 45.318912506103516]"
199,128.0,5.0,9.0,0.08406540751457214,"[684.2113647460938, 0.0, 82.28863525390625, 184.1444854736328]"
200,128.0,5.0,3.0,0.08363648504018784,"[483.3450622558594, 153.07476806640625, 233.97872924804688, 483.07672119140625]"
201,128.0,5.0,2.0,0.08294841647148132,"[0.0, 206.07623291015625, 497.29559326171875, 560.4237670898438]"
202,128.0,5.0,1.0,0.08179721981287003,"[488.6729736328125, 10.971187591552734, 277.8270263671875, 381.9276428222656]"
203,128.0,5.0,4.0,0.08137957006692886,"[0.0, 0.0, 13.08372688293457, 53.90789031982422]"
204,128.0,5.0,3.0,0.08082446455955505,"[205.998779296875, 0.0, 314.11322021484375, 766.5]"
205,128.0,5.0,2.0,0.08058222383260727,"[0.0, 626.0379638671875, 101.85559844970703, 140.4620361328125]"
206,128.0,5.0,3.0,0.07922831922769547,"[745.1612548828125, 732.2525634765625, 21.3387451171875, 34.2474365234375]"
207,128.0,5.0,6.0,0.0784255787730217,"[0.0, 578.4825439453125, 264.12908935546875, 188.0174560546875]"
208,128.0,5.0,2.0,0.0780014842748642,"[600.6346435546875, 699.0895385742188, 165.8653564453125, 67.41046142578125]"
209,128.0,5.0,9.0,0.0771862268447876,"[722.7696533203125, 0.0, 43.7303466796875, 83.91372680664062]"
210,128.0,5.0,4.0,0.07705847918987274,"[0.0, 0.0, 550.9620361328125, 159.24288940429688]"
211,128.0,5.0,9.0,0.07678202539682388,"[347.00372314453125, 0.0, 419.49627685546875, 187.65200805664062]"
212,128.0,5.0,8.0,0.07613751292228699,"[0.0, 1.9212641716003418, 171.0030975341797, 46.30921936035156]"
213,128.0,5.0,8.0,0.07582661509513855,"[718.852294921875, 743.3284301757812, 47.647705078125, 23.17156982421875]"
214,128.0,6.0,7.0,0.12056779116392136,"[631.3430786132812, 582.10009765625, 135.15692138671875, 184.39990234375]"
215,128.0,6.0,8.0,0.1148277223110199,"[0.0, 746.9866333007812, 32.77769088745117, 19.51336669921875]"
216,128.0,6.0,7.0,0.11463823914527893,"[708.3640747070312, 674.384033203125, 58.13592529296875, 92.115966796875]"
217,128.0,6.0,9.0,0.10695900022983551,"[723.896484375, 0.0, 42.603515625, 24.1341552734375]"
218,128.0,6.0,8.0,0.10449927300214767,"[0.0, 246.2598419189453, 265.5474548339844, 520.2401733398438]"
219,128.0,6.0,1.0,0.10443343222141266,"[96.87664031982422, 293.7283020019531, 669.6233520507812, 472.7716979980469]"
220,128.0,6.0,6.0,0.10295984148979187,"[739.3086547851562, 0.0, 27.19134521484375, 18.485750198364258]"
221,128.0,6.0,7.0,0.10281939804553986,"[485.5309753417969, 391.8386535644531, 280.9690246582031, 374.6613464355469]"
222,128.0,6.0,7.0,0.10175400227308273,"[733.5697631835938, 721.6201782226562, 32.93023681640625, 44.87982177734375]"
223,128.0,6.0,3.0,0.10124576091766357,"[681.63671875, 629.1124267578125, 84.86328125, 137.3875732421875]"
224,128.0,6.0,4.0,0.09693974256515503,"[0.0, 0.0, 19.195301055908203, 21.4958438873291]"
225,128.0,6.0,9.0,0.09466615319252014,"[659.2538452148438, 0.0, 107.24615478515625, 51.977325439453125]"
226,128.0,6.0,2.0,0.09466341882944107,"[0.0, 702.5198364257812, 49.49969482421875, 63.98016357421875]"
227,128.0,6.0,9.0,0.09438597410917282,"[547.5191650390625, 0.0, 218.9808349609375, 90.93695068359375]"
228,128.0,6.0,8.0,0.09392405301332474,"[0.0, 724.8728637695312, 82.5845718383789, 41.62713623046875]"
229,128.0,6.0,4.0,0.09153230488300323,"[0.0, 0.0, 766.5, 433.2470703125]"
230,128.0,6.0,8.0,0.09136751294136047,"[0.0, 509.9862976074219, 128.18870544433594, 256.5137023925781]"
231,128.0,6.0,8.0,0.09000235050916672,"[0.0, 724.8162231445312, 24.4998722076416, 41.68377685546875]"
232,128.0,6.0,9.0,0.08569817990064621,"[684.0665893554688, 0.0, 82.43341064453125, 183.2506561279297]"
233,128.0,6.0,9.0,0.08475633710622787,"[746.9049072265625, 0.0, 19.5950927734375, 45.313148498535156]"
234,128.0,6.0,2.0,0.08319996297359467,"[0.0, 185.63058471679688, 485.81573486328125, 580.869384765625]"
235,128.0,6.0,2.0,0.08146880567073822,"[0.0, 625.7227172851562, 102.31751251220703, 140.77728271484375]"
236,128.0,6.0,4.0,0.08101747930049896,"[0.0, 0.0, 12.47406005859375, 53.774208068847656]"
237,128.0,6.0,3.0,0.07931429892778397,"[745.1585693359375, 732.25830078125, 21.3414306640625, 34.24169921875]"
238,128.0,6.0,3.0,0.07903680205345154,"[487.8629150390625, 67.78184509277344, 238.12835693359375, 477.8653564453125]"
