,scene_id,sample_id,category_id,score,bbox
44,128.0,0.0,4.0,0.07570090144872665,"[379.8179626464844, 0.0, 386.6820373535156, 585.4979858398438]"
45,128.0,0.0,6.0,0.07525806128978729,"[118.45113372802734, 623.95751953125, 172.4693603515625, 142.54248046875]"
46,128.0,0.0,3.0,0.07506128400564194,"[0.0, 0.0, 35.46244812011719, 14.508683204650879]"
47,128.0,1.0,7.0,0.1269363909959793,"[629.9554443359375, 584.43603515625, 136.5445556640625, 182.06396484375]"
48,128.0,1.0,8.0,0.12611894309520721,"[0.0, 746.9009399414062, 33.45380401611328, 19.59906005859375]"
49,128.0,1.0,7.0,0.12385184317827225,"[707.754638671875, 674.8533325195312, 58.745361328125, 91.64666748046875]"
50,128.0,1.0,1.0,0.12002438306808472,"[94.50901794433594, 319.5814208984375, 670.4037475585938, 446.9185791015625]"
51,128.0,1.0,9.0,0.11588243395090103,"[723.149658203125, 0.0, 43.350341796875, 24.426870346069336]"
52,128.0,1.0,7.0,0.1145303025841713,"[482.8407287597656, 400.6553649902344, 283.6592712402344, 365.8446350097656]"
53,128.0,1.0,8.0,0.11447259783744812,"[0.0, 241.6515655517578, 267.5669250488281, 524.8484497070312]"
54,128.0,1.0,4.0,0.11222588270902634,"[0.0, 0.0, 19.016979217529297, 21.677040100097656]"
55,128.0,1.0,6.0,0.1121540293097496,"[738.760009765625, 0.0, 27.739990234375, 18.453826904296875]"
56,128.0,1.0,3.0,0.11118943989276886,"[681.9158935546875, 624.5658569335938, 84.5841064453125, 141.93414306640625]"
57,128.0,1.0,7.0,0.11023836582899094,"[733.1292114257812, 722.0106201171875, 33.37078857421875, 44.4893798828125]"
58,128.0,1.0,9.0,0.10373395681381226,"[658.0701904296875, 0.0, 108.4298095703125, 52.59769821166992]"
59,128.0,1.0,2.0,0.10353490710258484,"[0.0, 702.2678833007812, 49.55467987060547, 64.23211669921875]"
60,128.0,1.0,9.0,0.10211148858070374,"[542.4589233398438, 0.0, 224.04107666015625, 91.90863800048828]"
61,128.0,1.0,4.0,0.10127140581607819,"[0.0, 0.0, 766.5, 431.6487121582031]"
62,128.0,1.0,8.0,0.10046552121639252,"[0.0, 724.1558837890625, 82.8538818359375, 42.3441162109375]"
63,128.0,1.0,8.0,0.09905751794576645,"[0.0, 724.7301025390625, 24.634416580200195, 41.7698974609375]"
64,128.0,1.0,8.0,0.0968058705329895,"[0.0, 507.0170593261719, 128.2707977294922, 259.4829406738281]"
65,128.0,1.0,3.0,0.09527257829904556,"[485.3837585449219, 153.52249145507812, 229.54336547851562, 483.1620178222656]"
66,128.0,1.0,9.0,0.09523604810237885,"[684.5609741210938, 0.0, 81.93902587890625, 183.42523193359375]"
67,128.0,1.0,9.0,0.0938044935464859,"[747.1267700195312, 0.0, 19.37322998046875, 45.24586868286133]"
68,128.0,1.0,6.0,0.09227121621370316,"[586.5987548828125, 194.2873992919922, 179.9012451171875, 572.2125854492188]"
69,128.0,1.0,2.0,0.09213314950466156,"[0.0, 167.77175903320312, 501.2353820800781, 598.728271484375]"
70,128.0,1.0,4.0,0.09167233109474182,"[0.0, 0.0, 12.449735641479492, 53.58064270019531]"
71,128.0,1.0,2.0,0.09088101983070374,"[0.0, 739.10009765625, 62.90715789794922, 27.39990234375]"
72,128.0,1.0,1.0,0.09078534692525864,"[481.40643310546875, 15.717361450195312, 285.09356689453125, 366.33184814453125]"
73,128.0,1.0,2.0,0.08918584883213043,"[0.0, 624.8284912109375, 101.5484619140625, 141.6715087890625]"
74,128.0,1.0,1.0,0.08615605533123016,"[0.0, 0.0, 35.00050354003906, 80.70948028564453]"
75,128.0,1.0,6.0,0.08614456653594971,"[0.0, 587.2393798828125, 254.2089385986328, 179.2606201171875]"
76,128.0,1.0,9.0,0.08598602563142776,"[338.19964599609375, 0.0, 428.30035400390625, 190.0871124267578]"
77,128.0,1.0,2.0,0.08588143438100815,"[599.9043579101562, 699.633544921875, 166.59564208984375, 66.866455078125]"
78,128.0,1.0,9.0,0.08474040031433105,"[723.3623657226562, 0.0, 43.13763427734375, 84.04064178466797]"
79,128.0,1.0,8.0,0.08339405804872513,"[0.0, 1.8190484046936035, 171.89788818359375, 46.71644592285156]"
80,128.0,1.0,4.0,0.08293982595205307,"[0.0, 0.0, 549.0265502929688, 164.9307861328125]"
81,128.0,1.0,9.0,0.08223117887973785,"[699.901611328125, 735.0694580078125, 66.598388671875, 31.4305419921875]"
82,128.0,1.0,6.0,0.08011490851640701,"[506.0500793457031, 619.3184204101562, 168.20187377929688, 147.18157958984375]"
83,128.0,1.0,6.0,0.0796453133225441,"[359.40545654296875, 625.8320922851562, 170.605224609375, 140.66790771484375]"
84,128.0,1.0,1.0,0.0792437195777893,"[626.8648071289062, 12.204792022705078, 139.63519287109375, 198.0186004638672]"
85,128.0,1.0,9.0,0.07899930328130722,"[0.0, 439.0667724609375, 387.1703186035156, 327.4332275390625]"
86,128.0,1.0,8.0,0.07790037989616394,"[0.0, 685.323486328125, 136.91653442382812, 81.176513671875]"
87,128.0,1.0,1.0,0.07734593003988266,"[429.8185729980469, 12.922725677490234, 152.83810424804688, 219.26539611816406]"
88,128.0,1.0,1.0,0.07731960713863373,"[0.0, 0.0, 133.02085876464844, 32.74775314331055]"
89,128.0,1.0,6.0,0.0772569477558136,"[213.3262176513672, 624.1427001953125, 172.5403594970703, 142.3572998046875]"
90,128.0,1.0,9.0,0.07705829292535782,"[0.0, 0.0, 316.95281982421875, 675.1351318359375]"
91,128.0,1.0,4.0,0.07564196735620499,"[0.0, 0.0, 418.6965026855469, 71.86921691894531]"
92,128.0,1.0,8.0,0.07549842447042465,"[0.0, 0.0, 56.64860916137695, 22.254295349121094]"
93,128.0,1.0,1.0,0.0753767341375351,"[0.0, 0.0, 158.9161834716797, 207.97760009765625]"
94,128.0,1.0,6.0,0.07537146657705307,"[117.62097930908203, 621.0899658203125, 170.55508422851562, 145.4100341796875]"
95,128.0,1.0,3.0,0.07536190003156662,"[0.0, 0.0, 35.42172622680664, 14.480367660522461]"
96,128.0,2.0,7.0,0.128951758146286,"[629.79052734375, 583.9608764648438, 136.70947265625, 182.53912353515625]"
97,128.0,2.0,6.0,0.12614326179027557,"[0.0, 740.9287719726562, 34.67006301879883, 25.57122802734375]"
98,128.0,2.0,7.0,0.12458335608243942,"[707.6546630859375, 674.6779174804688, 58.8453369140625, 91.82208251953125]"
99,128.0,2.0,1.0,0.11686068773269653,"[86.74532318115234, 324.4377136230469, 677.7986450195312, 442.0622863769531]"
100,128.0,2.0,9.0,0.11629676073789597,"[723.1878051757812, 0.0, 43.31219482421875, 24.433330535888672]"
101,128.0,2.0,7.0,0.11386565119028091,"[482.4147033691406, 397.76165771484375, 284.0852966308594, 368.73834228515625]"
102,128.0,2.0,8.0,0.11338036507368088,"[0.0, 241.56362915039062, 265.7980041503906, 524.9364013671875]"
103,128.0,2.0,6.0,0.1126328632235527,"[738.7537231445312, 0.0, 27.74627685546875, 18.451074600219727]"
104,128.0,2.0,3.0,0.11245761811733246,"[682.55712890625, 625.8754272460938, 83.94287109375, 140.62457275390625]"
105,128.0,2.0,4.0,0.11137573421001434,"[0.0, 0.0, 19.02713966369629, 21.683195114135742]"
106,128.0,2.0,7.0,0.1103406697511673,"[733.1241455078125, 722.0180053710938, 33.3758544921875, 44.48199462890625]"
107,128.0,2.0,9.0,0.10480080544948578,"[657.464599609375, 0.0, 109.035400390625, 52.44641876220703]"
108,128.0,2.0,4.0,0.10260351002216339,"[0.0, 0.0, 766.5, 428.731201171875]"
109,128.0,2.0,2.0,0.1017143502831459,"[0.0, 702.3743896484375, 49.37965393066406, 64.1256103515625]"
110,128.0,2.0,8.0,0.1004844382405281,"[0.0, 724.0343627929688, 83.61148834228516, 42.46563720703125]"
111,128.0,2.0,9.0,0.10030369460582733,"[543.83447265625, 0.0, 222.66552734375, 91.81926727294922]"
112,128.0,2.0,8.0,0.09853040426969528,"[0.0, 507.61077880859375, 128.8197479248047, 258.88922119140625]"
113,128.0,2.0,8.0,0.09766320139169693,"[0.0, 724.8419189453125, 24.706645965576172, 41.6580810546875]"
114,128.0,2.0,9.0,0.09386932104825974,"[747.1303100585938, 0.0, 19.36968994140625, 45.23604965209961]"
115,128.0,2.0,9.0,0.09365854412317276,"[685.3712158203125, 0.0, 81.1287841796875, 181.776123046875]"
116,128.0,2.0,3.0,0.09269798547029495,"[488.755859375, 142.55397033691406, 230.61529541015625, 490.69158935546875]"
117,128.0,2.0,4.0,0.0920196920633316,"[0.0, 0.0, 12.190984725952148, 53.80558776855469]"
118,128.0,2.0,2.0,0.09123538434505463,"[0.0, 174.22311401367188, 498.39306640625, 592.27685546875]"
119,128.0,2.0,2.0,0.09087599068880081,"[0.0, 625.4236450195312, 101.62303924560547, 141.07635498046875]"
120,128.0,2.0,1.0,0.0888720229268074,"[481.97381591796875, 24.418659210205078, 284.52618408203125, 361.8060607910156]"
121,128.0,2.0,6.0,0.0872206911444664,"[587.6678466796875, 192.34547424316406, 178.8321533203125, 574.154541015625]"
122,128.0,2.0,9.0,0.08661679178476334,"[723.3643798828125, 0.0, 43.1356201171875, 84.05872344970703]"
123,128.0,2.0,2.0,0.08570916950702667,"[599.9973754882812, 699.51416015625, 166.50262451171875, 66.98583984375]"
124,128.0,2.0,1.0,0.08503211289644241,"[0.0, 0.0, 35.02088165283203, 80.6953125]"
125,128.0,2.0,6.0,0.08502905070781708,"[0.0, 585.7003784179688, 255.34800720214844, 180.79962158203125]"
126,128.0,2.0,9.0,0.08412165939807892,"[327.9289245605469, 0.0, 438.5710754394531, 190.48477172851562]"
127,128.0,2.0,4.0,0.08318446576595306,"[0.0, 0.0, 546.835205078125, 162.0574493408203]"
128,128.0,2.0,8.0,0.08256936818361282,"[0.0, 2.1840176582336426, 171.182861328125, 46.75694274902344]"
129,128.0,2.0,9.0,0.0821741446852684,"[699.9281616210938, 735.0712280273438, 66.57183837890625, 31.42877197265625]"
130,128.0,2.0,9.0,0.08188999444246292,"[0.0, 439.8812255859375, 385.0152282714844, 326.6187744140625]"
131,128.0,2.0,1.0,0.08160138875246048,"[626.7222290039062, 11.71197509765625, 139.77777099609375, 199.75599670410156]"
132,128.0,2.0,8.0,0.08019045740365982,"[0.0, 685.1329345703125, 135.6793212890625, 81.3670654296875]"
133,128.0,2.0,6.0,0.07951264083385468,"[244.69374084472656, 491.7406311035156, 310.74078369140625, 274.7593688964844]"
134,128.0,2.0,6.0,0.07808003574609756,"[213.1981658935547, 622.8404541015625, 173.3918914794922, 143.6595458984375]"
135,128.0,2.0,9.0,0.0777231827378273,"[0.0, 0.0, 314.672607421875, 681.7373046875]"
136,128.0,2.0,5.0,0.07741022855043411,"[590.9403076171875, 0.0, 175.5596923828125, 323.1970520019531]"
137,128.0,2.0,6.0,0.0773453488945961,"[505.915283203125, 619.5759887695312, 168.81866455078125, 146.92401123046875]"
138,128.0,2.0,3.0,0.07667546719312668,"[0.0, 571.890380859375, 766.5, 194.609619140625]"
139,128.0,2.0,1.0,0.07621141523122787,"[0.0, 0.0, 161.439453125, 208.260498046875]"
140,128.0,2.0,6.0,0.07605975866317749,"[405.943115234375, 621.1513061523438, 173.89251708984375, 145.34869384765625]"
141,128.0,2.0,1.0,0.07593165338039398,"[0.0, 0.0, 133.4446258544922, 32.60929870605469]"
142,128.0,2.0,8.0,0.07528948038816452,"[0.0, 0.0, 56.601104736328125, 22.27818489074707]"
143,128.0,2.0,3.0,0.07523706555366516,"[0.0, 0.0, 35.47090530395508, 14.45760726928711]"
144,128.0,3.0,7.0,0.1272447109222412,"[629.2793579101562, 583.28466796875, 137.22064208984375, 183.21533203125]"
145,128.0,3.0,6.0,0.12700702250003815,"[0.0, 740.8201904296875, 34.63263702392578, 25.6798095703125]"
146,128.0,3.0,7.0,0.12454304844141006,"[707.6854248046875, 674.652099609375, 58.8145751953125, 91.847900390625]"
147,128.0,3.0,1.0,0.12318068742752075,"[86.06533813476562, 305.4582214355469, 677.040283203125, 461.0417785644531]"
148,128.0,3.0,9.0,0.11636874824762344,"[723.2265625, 0.0, 43.2734375, 24.429256439208984]"
149,128.0,3.0,7.0,0.11427151411771774,"[484.10980224609375, 397.92401123046875, 282.39019775390625, 368.57598876953125]"
150,128.0,3.0,8.0,0.11281855404376984,"[0.0, 238.56153869628906, 266.01171875, 527.9384765625]"
151,128.0,3.0,6.0,0.11229044198989868,"[738.7655639648438, 0.0, 27.73443603515625, 18.4729061126709]"
152,128.0,3.0,3.0,0.11037272959947586,"[682.1884155273438, 625.9974975585938, 84.31158447265625, 140.50250244140625]"
153,128.0,3.0,7.0,0.110202357172966,"[733.1262817382812, 722.0077514648438, 33.37371826171875, 44.49224853515625]"
154,128.0,3.0,4.0,0.10884235054254532,"[0.0, 0.0, 18.98798179626465, 21.649526596069336]"
155,128.0,3.0,9.0,0.1040705069899559,"[658.2879638671875, 0.0, 108.2120361328125, 52.579105377197266]"
156,128.0,3.0,8.0,0.10277577489614487,"[0.0, 723.788818359375, 82.99512481689453, 42.711181640625]"
157,128.0,3.0,9.0,0.10240959376096725,"[545.067138671875, 0.0, 221.432861328125, 92.42127227783203]"
158,128.0,3.0,2.0,0.10148648172616959,"[0.0, 702.3074340820312, 49.55643081665039, 64.19256591796875]"
159,128.0,3.0,4.0,0.10122896730899811,"[0.0, 0.0, 766.5, 334.00341796875]"
160,128.0,3.0,8.0,0.09887359291315079,"[0.0, 724.7845458984375, 24.703245162963867, 41.7154541015625]"
161,128.0,3.0,8.0,0.0962495505809784,"[0.0, 509.1252136230469, 129.37074279785156, 257.3747863769531]"
162,128.0,3.0,9.0,0.09550970792770386,"[685.0272827148438, 0.0, 81.47271728515625, 182.81570434570312]"
163,128.0,3.0,3.0,0.09508698433637619,"[484.9096984863281, 149.33090209960938, 230.10165405273438, 481.3680114746094]"
164,128.0,3.0,9.0,0.09386543184518814,"[747.128173828125, 0.0, 19.371826171875, 45.22824478149414]"
165,128.0,3.0,1.0,0.0924161970615387,"[487.5413818359375, 13.79864501953125, 278.9586181640625, 368.9610900878906]"
166,128.0,3.0,2.0,0.09200688451528549,"[0.0, 174.3380126953125, 500.4088439941406, 592.1619873046875]"
167,128.0,3.0,4.0,0.09181159734725952,"[0.0, 0.0, 12.508312225341797, 53.64116287231445]"
168,128.0,3.0,4.0,0.09100601822137833,"[0.0, 45.907894134521484, 477.1606750488281, 373.6741027832031]"
169,128.0,3.0,2.0,0.08921225368976593,"[0.0, 624.7872924804688, 101.40241241455078, 141.71270751953125]"
170,128.0,3.0,3.0,0.088976189494133,"[200.86062622070312, 0.0, 311.4800720214844, 766.5]"
171,128.0,3.0,6.0,0.08790849149227142,"[588.5348510742188, 194.29769897460938, 177.96514892578125, 572.2022705078125]"
172,128.0,3.0,6.0,0.08696238696575165,"[0.0, 584.3074951171875, 256.0015869140625, 182.1925048828125]"
173,128.0,3.0,2.0,0.08593988418579102,"[599.9063110351562, 699.517333984375, 166.59368896484375, 66.982666015625]"
174,128.0,3.0,9.0,0.08587861061096191,"[326.4423828125, 0.0, 440.0576171875, 189.75559997558594]"
175,128.0,3.0,9.0,0.08513925969600677,"[723.3658447265625, 0.0, 43.1341552734375, 83.66595458984375]"
176,128.0,3.0,8.0,0.08449037373065948,"[0.0, 1.9661979675292969, 171.13861083984375, 46.81014633178711]"
177,128.0,3.0,1.0,0.08263489603996277,"[0.0, 0.0, 34.96696853637695, 80.60948181152344]"
178,128.0,3.0,4.0,0.08262348920106888,"[0.0, 0.0, 547.33544921875, 163.1420440673828]"
179,128.0,3.0,9.0,0.08221226930618286,"[17.823463439941406, 0.0, 656.8401489257812, 654.1682739257812]"
180,128.0,3.0,9.0,0.08221225440502167,"[699.9207153320312, 735.0721435546875, 66.57928466796875, 31.4278564453125]"
181,128.0,3.0,9.0,0.08203399181365967,"[0.0, 440.5621337890625, 387.66302490234375, 325.9378662109375]"
182,128.0,3.0,1.0,0.08033114671707153,"[523.1304931640625, 7.7433013916015625, 156.01629638671875, 216.48779296875]"
183,128.0,3.0,9.0,0.0790872797369957,"[0.0, 0.0, 313.3223876953125, 673.8577880859375]"
184,128.0,3.0,8.0,0.07877984642982483,"[0.0, 685.3720092773438, 134.7648162841797, 81.12799072265625]"
185,128.0,3.0,1.0,0.07774050533771515,"[625.8884887695312, 13.892841339111328, 140.61151123046875, 199.47996520996094]"
186,128.0,3.0,4.0,0.07720676064491272,"[0.0, 0.0, 417.6052551269531, 72.83326721191406]"
187,128.0,3.0,1.0,0.07710865139961243,"[0.0, 0.0, 133.82322692871094, 32.721500396728516]"
188,128.0,3.0,6.0,0.07557396590709686,"[506.8927307128906, 620.0137939453125, 169.34854125976562, 146.4862060546875]"
189,128.0,3.0,1.0,0.07529326528310776,"[0.0, 0.0, 160.98728942871094, 207.2266082763672]"
190,128.0,3.0,6.0,0.07529011368751526,"[308.90240478515625, 621.32373046875, 173.36355590820312, 145.17626953125]"
191,128.0,3.0,6.0,0.0752749890089035,"[214.27157592773438, 621.1715698242188, 173.02423095703125, 145.32843017578125]"
192,128.0,4.0,7.0,0.12919820845127106,"[629.76513671875, 583.9561157226562, 136.73486328125, 182.54388427734375]"
193,128.0,4.0,6.0,0.12601372599601746,"[0.0, 740.9209594726562, 34.66792297363281, 25.57904052734375]"
194,128.0,4.0,7.0,0.1243986040353775,"[707.788330078125, 674.8478393554688, 58.711669921875, 91.65216064453125]"
195,128.0,4.0,1.0,0.1215229406952858,"[92.89274597167969, 317.6684875488281, 669.5880126953125, 448.8315124511719]"
196,128.0,4.0,8.0,0.11729221791028976,"[0.0, 235.34202575683594, 265.635498046875, 531.157958984375]"
197,128.0,4.0,9.0,0.11633484810590744,"[723.16552734375, 0.0, 43.33447265625, 24.420028686523438]"
198,128.0,4.0,6.0,0.1124737337231636,"[738.7662353515625, 0.0, 27.7337646484375, 18.471885681152344]"
199,128.0,4.0,7.0,0.11241265386343002,"[479.9285888671875, 398.096923828125, 286.5714111328125, 368.403076171875]"
200,128.0,4.0,3.0,0.11096454411745071,"[682.2637939453125, 625.1809692382812, 84.2362060546875, 141.31903076171875]"
201,128.0,4.0,7.0,0.1101108193397522,"[733.1305541992188, 722.0150756835938, 33.36944580078125, 44.48492431640625]"
202,128.0,4.0,4.0,0.10973212867975235,"[0.0, 0.0, 19.02593994140625, 21.6690673828125]"
203,128.0,4.0,9.0,0.1049066111445427,"[657.726318359375, 0.0, 108.773681640625, 52.6237678527832]"
204,128.0,4.0,2.0,0.10407434403896332,"[0.0, 702.3798828125, 49.545902252197266, 64.1201171875]"
205,128.0,4.0,8.0,0.10308109223842621,"[0.0, 507.3214416503906, 128.17547607421875, 259.1785583496094]"
206,128.0,4.0,9.0,0.10284414887428284,"[542.679443359375, 0.0, 223.820556640625, 92.37065887451172]"
207,128.0,4.0,4.0,0.10200785100460052,"[0.0, 0.0, 766.5, 334.5145263671875]"
208,128.0,4.0,8.0,0.10159055888652802,"[0.0, 724.2899780273438, 83.52249145507812, 42.21002197265625]"
209,128.0,4.0,8.0,0.09887370467185974,"[0.0, 724.9486694335938, 24.650346755981445, 41.55133056640625]"
210,128.0,4.0,9.0,0.09381728619337082,"[747.1286010742188, 0.0, 19.37139892578125, 45.238372802734375]"
211,128.0,4.0,9.0,0.09367342293262482,"[684.9903564453125, 0.0, 81.5096435546875, 181.91641235351562]"
212,128.0,4.0,4.0,0.09285491704940796,"[0.0, 0.0, 12.773869514465332, 53.58232498168945]"
213,128.0,4.0,1.0,0.09246714413166046,"[487.09014892578125, 19.576297760009766, 279.40985107421875, 365.4980163574219]"
214,128.0,4.0,3.0,0.09197573363780975,"[485.5646057128906, 149.38597106933594, 226.92202758789062, 484.39605712890625]"
215,128.0,4.0,2.0,0.09026063233613968,"[0.0, 181.68338012695312, 505.1772766113281, 584.816650390625]"
216,128.0,4.0,6.0,0.08896834403276443,"[587.0433959960938, 192.90943908691406, 179.45660400390625, 573.590576171875]"
217,128.0,4.0,4.0,0.08854296803474426,"[0.0, 46.14870071411133, 466.6456604003906, 372.7143859863281]"
218,128.0,4.0,2.0,0.08841296285390854,"[0.0, 624.9555053710938, 101.48483276367188, 141.54449462890625]"
219,128.0,4.0,9.0,0.08660658448934555,"[336.57049560546875, 0.0, 429.92950439453125, 188.97442626953125]"
220,128.0,4.0,9.0,0.08616580069065094,"[723.5369262695312, 0.0, 42.96307373046875, 84.02325439453125]"
221,128.0,4.0,2.0,0.08578873425722122,"[599.861328125, 699.4481201171875, 166.638671875, 67.0518798828125]"
222,128.0,4.0,6.0,0.08578552305698395,"[0.0, 588.1478271484375, 259.4290466308594, 178.3521728515625]"
223,128.0,4.0,4.0,0.08551301062107086,"[0.0, 0.0, 551.434326171875, 161.63307189941406]"
224,128.0,4.0,8.0,0.08431438356637955,"[0.0, 1.8387937545776367, 170.63873291015625, 46.80067825317383]"
225,128.0,4.0,3.0,0.08410762250423431,"[204.0758514404297, 0.0, 309.0028076171875, 766.5]"
226,128.0,4.0,1.0,0.08305615931749344,"[0.0, 0.0, 35.00768280029297, 80.73432922363281]"
227,128.0,4.0,9.0,0.0821763202548027,"[699.9149780273438, 735.0693969726562, 66.58502197265625, 31.43060302734375]"
228,128.0,4.0,8.0,0.08033169060945511,"[0.0, 685.0651245117188, 135.07672119140625, 81.43487548828125]"
229,128.0,4.0,8.0,0.07953080534934998,"[0.0, 435.12066650390625, 441.1282958984375, 331.37933349609375]"
230,128.0,4.0,1.0,0.0791291743516922,"[523.63525390625, 5.916446685791016, 154.2926025390625, 217.71324157714844]"
231,128.0,4.0,9.0,0.07882742583751678,"[5.0488128662109375, 0.0, 659.0050048828125, 670.4349365234375]"
232,128.0,4.0,6.0,0.07857178896665573,"[260.6531982421875, 618.9567260742188, 175.84271240234375, 147.54327392578125]"
233,128.0,4.0,6.0,0.07831491529941559,"[357.75970458984375, 619.88330078125, 173.3909912109375, 146.61669921875]"
234,128.0,4.0,5.0,0.0782090425491333,"[597.1951904296875, 0.0, 169.3048095703125, 326.6389465332031]"
235,128.0,4.0,1.0,0.07666745036840439,"[0.0, 0.0, 159.58433532714844, 206.53921508789062]"
236,128.0,4.0,9.0,0.07631263881921768,"[0.0, 0.0, 318.9509582519531, 684.2326049804688]"
237,128.0,4.0,4.0,0.07628736644983292,"[0.0, 0.0, 413.9105529785156, 62.63758850097656]"
238,128.0,4.0,6.0,0.0762307420372963,"[119.33016204833984, 623.5953369140625, 172.2867431640625, 142.9046630859375]"
239,128.0,4.0,1.0,0.07587967813014984,"[0.0, 0.0, 73.14646911621094, 184.19595336914062]"
240,128.0,4.0,6.0,0.0755821242928505,"[454.4337158203125, 621.8335571289062, 171.8883056640625, 144.66644287109375]"
